2586.00,95.63
2585.00,95.64
2584.00,95.64
2583.00,95.63
2582.00,95.63
2581.00,95.63
2580.00,95.63
2579.00,95.63
2578.00,95.63
2577.00,95.64
2576.00,95.64
2575.00,95.65
2574.00,95.65
2573.00,95.65
2572.00,95.66
2571.00,95.66
2570.00,95.66
2569.00,95.66
2568.00,95.66
2567.00,95.66
2566.00,95.66
2565.00,95.66
2564.00,95.65
2563.00,95.65
2562.00,95.65
2561.00,95.65
2560.00,95.65
2559.00,95.65
2558.00,95.65
2557.00,95.66
2556.00,95.66
2555.00,95.66
2554.00,95.66
2553.00,95.66
2552.00,95.66
2551.00,95.67
2550.00,95.67
2549.00,95.67
2548.00,95.68
2547.00,95.68
2546.00,95.68
2545.00,95.67
2544.00,95.67
2543.00,95.67
2542.00,95.67
2541.00,95.67
2540.00,95.67
2539.00,95.67
2538.00,95.67
2537.00,95.68
2536.00,95.69
2535.00,95.69
2534.00,95.69
2533.00,95.69
2532.00,95.69
2531.00,95.69
2530.00,95.70
2529.00,95.70
2528.00,95.71
2527.00,95.71
2526.00,95.71
2525.00,95.71
2524.00,95.71
2523.00,95.71
2522.00,95.71
2521.00,95.71
2520.00,95.71
2519.00,95.72
2518.00,95.72
2517.00,95.72
2516.00,95.72
2515.00,95.72
2514.00,95.71
2513.00,95.71
2512.00,95.72
2511.00,95.72
2510.00,95.73
2509.00,95.74
2508.00,95.74
2507.00,95.74
2506.00,95.73
2505.00,95.73
2504.00,95.73
2503.00,95.74
2502.00,95.74
2501.00,95.74
2500.00,95.74
2499.00,95.74
2498.00,95.73
2497.00,95.72
2496.00,95.72
2495.00,95.72
2494.00,95.71
2493.00,95.72
2492.00,95.72
2491.00,95.73
2490.00,95.74
2489.00,95.74
2488.00,95.75
2487.00,95.76
2486.00,95.76
2485.00,95.76
2484.00,95.75
2483.00,95.75
2482.00,95.75
2481.00,95.75
2480.00,95.75
2479.00,95.75
2478.00,95.75
2477.00,95.76
2476.00,95.76
2475.00,95.76
2474.00,95.76
2473.00,95.76
2472.00,95.76
2471.00,95.76
2470.00,95.76
2469.00,95.76
2468.00,95.76
2467.00,95.76
2466.00,95.75
2465.00,95.76
2464.00,95.76
2463.00,95.76
2462.00,95.75
2461.00,95.75
2460.00,95.74
2459.00,95.74
2458.00,95.74
2457.00,95.75
2456.00,95.75
2455.00,95.76
2454.00,95.77
2453.00,95.77
2452.00,95.76
2451.00,95.76
2450.00,95.76
2449.00,95.76
2448.00,95.75
2447.00,95.75
2446.00,95.75
